CID,smiles
44343575,CC(=CCN1C(=O)NC(=O)O1)C2=CC(=CC=C2)OCC3=CC=CC=C3C4=CC=CC=C4
44286426,CN1C=C(C(=O)N(C1=O)CC(=O)NC2CCCN(C2O)C(=N)N)NS(=O)(=O)CC3=CC=CC=C3
9890541,C1CC(C(N(C1)C(=N)N)O)NC(=O)CN2C=CC=C(C2=O)NS(=O)(=O)CC3=CC=CC=C3
44386478,CC(C(C(=O)NC(C)C(=O)NC1CCCN(C1O)C(=N)N)NC(=O)OCC2=CC=CC=C2)O
44286428,CC1=NC=C(C(=O)N1CC(=O)NC2CCCN(C2O)C(=N)N)NS(=O)(=O)CC3=CC=CC=C3
44386205,C1CCN(C(C1)C(=O)NC2CCCN(C2O)C(=N)N)C(=O)C(CO)NC(=O)OCC3=CC=CC=C3
9871765,C1CC(N(C1)C(=O)C(C(C2=CC=CC=C2)C3=CC=CC=C3)NCC(=O)O)C(=O)NCC4=CC=C(S4)C(=N)N
447508,CC1=CC(=C(C(=C1)Br)O)C2=CC3=C(N2)C=CC(=C3)C(=N)N
10303487,C1C=CCOC(=O)NCC(N=C2C(=O)N(CC(=O)NCC3=C(O1)C=CC(=C3)Cl)C(=CN2)Cl)CC4=CC=CC=C4
16086308,CC(C(=O)NC(CC1=CC=C(C=C1)N=C(N)N)P(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3)NC(=O)C(CO)NS(=O)(=O)C4=CC=CC=C4
6119062,C1CCC(C1)OC2=CC=CC(=C3NC4=C(N3)C=C(C=C4)C(=N)N)C2=O
44343833,COC1=C(C=CC(=C1)C=CCN2C(=O)NC(=O)O2)OCC3=CC(=C(C=C3)Cl)Cl
10258264,CCOC(=O)N1CCN(CC1)C(=O)C(CC2=CC(=CC=C2)C(N)N)NS(=O)(=O)C3=C(C=C(C=C3C(C)C)C(C)C)C(C)C
16086312,CC(C(=O)NC(CC1=CC=C(C=C1)N=C(N)N)P(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3)NC(=O)C(CO)NS(=O)(=O)C4=CC=CS4
447478,C1CCC(C1)OC2=CC=CC(=C2O)C3=CC4=C(N3)C=CC(=C4)C(=N)N
16086320,CC1=C(C(=CC=C1)C)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CC2=CC=C(C=C2)N=C(N)N)P(=O)(OC3=CC=CC=C3)OC4=CC=CC=C4
16086344,CC(C(=O)NC(CC1=CC=C(C=C1)N=C(N)N)P(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3)NC(=O)C(CO)NS(=O)(=O)C4=CC=C(C=C4)Br
16086316,CC(C(=O)NC(CC1=CC=C(C=C1)N=C(N)N)P(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3)NC(=O)C(CO)NS(=O)(=O)C4=CC=C(C=C4)C#N
44343886,CC(=CCN1C(=O)NC(=O)O1)C2=CC=CC(=C2)COC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F
10255253,CN1C=NC=C1CCNC(=O)CN2CCN(CC2=O)S(=O)(=O)C3=CC4=C(S3)C=C(C=C4)Cl
44386841,CN(C)C1=NCCN1CC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)Cl)C(=O)NC4=NC=C(C=C4)Cl
44385488,CN(CCOC)CC1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)Cl)C(=O)NC3=NC=C(C=C3)Cl
44386242,CNCCN(C)CC1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)Cl)C(=O)NC3=NC=C(C=C3)Cl
44385611,C1CN=C(N(C1)CC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)Cl)C(=O)NC4=NC=C(C=C4)Cl)N
44386418,CCN(CC)CC1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)Cl)C(=O)NC3=NC=C(C=C3)Cl
44385869,C1CN(CCC1O)CC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)Cl)C(=O)NC4=NC=C(C=C4)Cl
44385935,CN(C)CC1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)Cl)C(=O)NC3=NC=C(C=C3)Cl
9959749,C[N+](C)(C)CC1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)Cl)C(=O)NC3=NC=C(C=C3)Cl
18727852,C1CN(CCN1)CC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)Cl)C(=O)NC4=NC=C(C=C4)Cl
44386417,CCN(C)CC1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)Cl)C(=O)NC3=NC=C(C=C3)Cl
44385607,C1CCN(C(=NC1)N)CC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)Cl)C(=O)NC4=NC=C(C=C4)Cl
44385998,CN=C(N)N(C)CC1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)Cl)C(=O)NC3=NC=C(C=C3)Cl
44386059,CN(CC1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)Cl)C(=O)NC3=NC=C(C=C3)Cl)C(=N)N
447735,CC(C)C1=NCCC2=C1C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C=C(C=C4)C(=N)N
44303805,C1=CC=C2C=C3C=C(C(=CC3=CC2=C1)C(=O)NC4=CC=C(C=C4)C(=N)N)O
45485669,CN(C)C1=CC(=C(C=C1)C(=O)O)OC2=C(C(=C(C(=N2)OC3=CC=CC(=C3)C4=CC=CC(=C4)CN)F)N5CCNCC5)F
44385779,CN(CCN(C)C(=N)N)CC1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)Cl)C(=O)NC3=NC=C(C=C3)Cl
24750417,C1=CC=C(C=C1)CS(=O)(=O)NC(CC2=CC=C(C=C2)N=C(N)N)P(=O)(OC3=CC=CC=C3)OC4=CC=CC=C4
10001890,C1=CC(=CC=C1C2=CC(=NC=C2)C(=O)N)C(=O)NCC=CC3=CC(=C(N)N)C=CC3=O
44326182,C1CN(C(=O)C1NS(=O)(=O)C2=CC3=C(S2)C=CN=C3Cl)CC4=CC(=C(N)N)C=CC4=O
10322586,CN(C1CCN(C1=O)CC2=CSC(=C2)C(=N)N)S(=O)(=O)C3=CC4=C(C=CC(=C4)OC)C=C3
11186243,C1=CC(=CC=C1CO)NC(=O)C2=CC3=C(C=C2)C=C(C=C3)C(=N)N
10140847,CCS(=O)(=O)C1=CC(=CO1)C2=C3C=C(C=CC3=CC(=C2)C(=O)NC4=CC=CC=C4)C(=N)N
44358802,CC(C)(C)OC(=O)NC(CC1=CC=CC=C1)C(=O)N2CCCCC2C(=O)NC(CCCN=C(N)N)C=O
44326784,C1CCC(CC1)C2C(=O)N3CCCC3C(=O)NCC4=C(C=CC(=C4)Cl)OCC(=O)NCC(=O)N2
16718762,C1=CC=C(C=C1)OP(=O)(C(CC2=CC=C(C=C2)N=C(N)N)NS(=O)(=O)C3=CC=CC4=CC=CC=C43)OC5=CC=CC=C5
44385891,CC(=N)N(C)CCN(C)CC1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)Cl)C(=O)NC3=NC=C(C=C3)Cl
44436704,C1=CC=C(C=C1)COC(=O)NC(CCCN=C(N)N)P(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3
44386493,C1=CC=[N+](C=C1)CC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)Cl)C(=O)NC4=NC=C(C=C4)Cl
44386250,CCOC(=O)C1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)Cl)C(=O)NC4=NC=C(C=C4)Cl
44366338,CS(=O)(=O)C1=CC=CC=C1C2=CC(=C(C=C2)NC(=O)C3=CC(=NN3C4=CC=CC(=C4)CN)C(F)(F)F)F.[Cl-]
11641515,C1CNC(=O)N(C1)C2CCN(CC2)C(=O)C(CS(=O)(=O)C3=CC4=C(C=C3)C=C(C=C4)Cl)O
44386642,CC(=O)NNCC1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)Cl)C(=O)NC3=NC=C(C=C3)Cl
45485668,CN(C)C1=CC(=C(C=C1)C(=O)O)OC2=C(C(=C(C(=N2)OC3=CC=CC(=C3)C4=CC=CC(=C4)CN)F)N5CCOCC5)F
10298858,CN(C)C(=N)C1=CC(=C(C=C1)C(=O)NC2=C(C=C(C=C2)OC)C(=O)NC3=NC=C(C=C3)Cl)F
11755188,CN(C)C(=N)C1=CC(=C(C=C1)NC(=O)C2=CC(=NN2C3=CC4=CC=CC=C4C=C3F)C(F)(F)F)F
10074230,CC(C)(C)OC(=O)NC(C1=CC=CC=C1)C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C=O
9799627,CCC1CNCC2=C1C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C=C(C=C4)C(=N)N
10648183,CC(=CCN1C(=O)NC(=O)O1)C2=CC(=CC=C2)OCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F
44334488,CCS(=O)(=O)C1=CC(=CO1)C2=C3C=C(C=CC3=CC(=C2)C(=O)NC4=CC(=CC=C4)OC5CCCC5)C(=N)N
6119063,CC(C)COC1=CC=CC(=C2NC3=C(N2)C=C(C=C3)C(=N)N)C1=O
44343849,CCC(=CCN1C(=O)NC(=O)O1)C2=CC=C(C=C2)OCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F
44303843,C1=CC(=C(C(=C1)Cl)O)C(=O)NC2=CC=C(C=C2)C(=N)N
44416248,CC(C(=O)NC(CC1=CC=C(C=C1)N=C(N)N)P(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3)NC(=O)C(CO)NC(=O)C4C5CC6CC(C5)CC4C6
10391999,CC1=NN(C(=C1)C(=O)NC2=C(C=C(C=C2)N3CCOCC3=O)F)C4=CC5=CC=CC=C5C=C4S(=O)(=O)C
44626345,CC1=CC(=C(C=C1)C(=O)O)OC2=C(C(=C(C(=N2)OC3=CC(=CC(=C3)N)C4=CC=CC(=C4)CN)F)N5CCC(C5)N(C)C)F
9802488,CC(C)(C)NC(=O)N1CCN(CC1)C(=O)N2C(C(C2=O)CCCN=C(N)N)C(=O)O
23646623,CC1=CC(=C(C(=C1)I)O)C(=O)NC2=CC(=C(C=C2)C(=N)N)F
10003356,C1CCNC(C1)C(CNC2=NC=CC3=C2N=C(O3)CC4=CC=CC=C4N5C=NN=N5)(F)F
16718760,CS(=O)(=O)NC(CC1=CC=C(C=C1)N=C(N)N)P(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3
11068806,C1=CC2=C(C=C1C(=N)N)C=C(N2)C3=C(C(=CC(=C3)[N+](=O)[O-])Br)O
44303933,CCOC1=CC=CC(=C1O)C2=CC3=C(N2)C=CC(=C3)C(=N)N
10248900,CSC1=C(C=C(S1)C(=N)N)C2=NC(=CS2)C3=CC4=C(C=C3)OCO4
10472893,CSC1=C(C=C(S1)C(=N)N)C2=NC(=CS2)C3=CC(=CC=C3)O
44376328,CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)N3CCN(C(=O)C3)CC(=O)NC(CCCN=C(N)N)C(=O)C4=NC=CS4
20595328,CC1=NN(C(=C1)C(=O)NC2=C(C=C(C=C2)C(=N)N(C)C)F)C3=CC4=CC=CC=C4C=C3F
10297977,CN(C)C(=N)C1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)Cl)C(=O)NC3=NC=C(C=C3)Cl
9803558,CC1=NN(C(=C1)C(=O)NC2=C(C=C(C=C2)C3=NCCN3C)F)C4=CC5=CC=CC=C5C=C4F
44274089,CC1=NN(C(=C1)C(=O)NC2=C(C=C(C=C2)C3=CC=CC=C3CN)F)C4=CC5=CC=CC=C5C=C4F
10007890,CC1=NN(C(=C1)C(=O)NC2=C(C=C(C=C2)C3=CC=CC=C3CN(C)C)F)C4=CC5=CC=CC=C5C=C4S(=O)(=O)C
10389039,CC1=NN(C(=C1)C(=O)NC2=C(C=C(C=C2)C(=N)N(C)C)F)C3=CC4=C(C=C3)C=C(C=C4)Cl
10205659,CN(C)C(=N)C1=CC(=C(C=C1)C(=O)NC2=C(C=C(C=C2)Cl)C(=O)NC3=NC=C(C=C3)Cl)F
18727604,C1=CC=C(C(=C1)C(=O)NC2=NC=C(C=C2)Cl)NC(=O)C3=CC=C(C=C3)C(=N)N
20595260,CC1=NN(C(=C1)C(=O)NC2=C(C=C(C=C2)C3=CC=CC=C3S(=O)(=O)C)F)C4=CC5=CC=CC=C5C=C4S(=O)(=O)C
44274017,CC1=NN(C(=C1)C(=O)NC2=C(C=C(C=C2)C3=CC=CC=C3CN(C)C)F)C4=CC5=C(C=C4)C=C(C=C5)Cl
9805415,CN1CCN=C1C2=CC=C(C=C2)C(=O)N3CCN(CC3)S(=O)(=O)C4=CC5=C(N4)C=CC(=C5)Cl
9959268,C1=CC=C(C(=C1)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3C(=O)NC4=NC=C(C=C4)Br)S(=O)(=O)N
10275777,CN(C)C(=N)C1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)OC)C(=O)NC3=NC=C(C=C3)Cl
11782463,C1=CC(=C(C(=C1)Br)O)C2=CC3=C(N2)C=CC(=C3)C(=N)N
44343885,CCCCC(CCN1C(=O)NC(=O)O1)C2=CC(=CC=C2)OC3=CC=CC(=C3)C
10142245,C1CCNCC(N=C2C(=O)N(CC(=O)NCC3=CC=CC=C3OCC1)C(=CN2)Cl)CC4=CC=CC=C4
44330665,B(C(CCCCN)NC(=O)CN(C)C(=O)CCC1=CC=CC=C1)(O)O
5326676,C1=CC(=C2NC3=C(N2)C=C(C=C3)C(=N)N)C(=O)C(=C1)Br
10052373,C1CCN(C(C1)CCNC2=NC=CC3=C2N=C(O3)CC4=C(C=CC(=C4)Cl)N5C=NC=N5)CC(F)(F)F
23646620,C1=CC=C(C=C1)C2=C(C(=CC=C2)C3=CC4=CC(=C(C=C4N3)F)C(=[NH2+])N)O
44303803,CC1=CC(=C(C=C1)C(=O)NC2=CC=C(C=C2)C(=N)N)O
44249821,CC1=CC2=C(O1)C=CC(=C2)NC(=NC3CCCCN(C3=O)CC(=O)N4CCCC4)NC#N
45485622,CC1=CC(=C(C=C1)C(=O)O)OC2=C(C=C(C(=N2)OC3=CC=CC(=C3)C4=CC=CC(=C4)CN)F)F
10143558,CN1CCOC2=CC=CC=C2CNC(=O)CN3C(=CNC(=NC(CNC(=O)C1)CC4=CC=CC=C4)C3=O)Cl
44330847,B(C(CCCCN)NC(=O)CN(C(C)C)C(=O)CCC1=CC=CC=C1)(O)O
5326937,CCOC1=CC(=C(C(=C1)OCC)F)C(C(=O)NS(=O)(=O)C2=CC=CC(=C2)N)NC3=CC(=O)C(=C(N)N)C=C3
44303806,CC1=C(C(=CC=C1)C(=O)NC2=CC=C(C=C2)C(=N)N)O
10959252,COC1=C(C=C2C=C(NC2=C1)C3=CC=CC(=C3O)C4=CC=CC=C4)C(=N)N
44359039,CC(C)(C)OC(=O)NC(CC1=CC=CC=C1)C(=O)N2CSCC2C(=O)NC(CCCN=C(N)N)C=O
16049247,COC(=O)NC(CC1=CC=C(C=C1)N=C(N)N)P(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3
11361949,C1CCC(C1)C2C3=C(CCN2)C=CC(=C3)NC(=O)C4=CC5=C(C=C4)C=C(C=C5)C(=N)N
447734,C1CCC(C1)OC2=CC=CC(=C2)NC(=O)C3=CC4=C(C=C3)C=C(C=C4)C(=N)N
10225952,CCSC1=CC(=CO1)C2=C3C=C(C=CC3=CC(=C2)C(=O)NC4=CC=CC=C4)C(=N)N
5326514,C1CN(C(=O)C1NS(=O)(=O)C2=CC3=C(S2)C=CC=N3)CC4=CC(=C(N)N)C=CC4=O
10903566,C1=CC=C(C=C1)C2=C(C(=CC=C2)C3=CC4=C(O3)C=CC(=C4)C(=N)N)O
16086310,CC(C(=O)NC(CC1=CC=C(C=C1)N=C(N)N)P(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3)NC(=O)C(CO)NC(=O)C4=CC=CC=C4
45485611,CC1=CC(=C(C=C1)C(=O)O)OC2=NC(=C(C=C2F)F)OC3=C(C=CC(=C3)C4=CC=CC(=C4)CN)N
44325820,C1CN(C(=O)C1NS(=O)(=O)C2=CC3=C(S2)C=CC(=N3)Cl)CC4=CC(=C(N)N)C=CC4=O
16086346,CC1=CC=C(C=C1)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CC2=CC=C(C=C2)N=C(N)N)P(=O)(OC3=CC=CC=C3)OC4=CC=CC=C4
45485641,CNC1=C(C(=NC(=C1F)OC2=C(C=CC(=C2)N(C)C)C(=O)O)OC3=CC=CC(=C3)C4=CC=CC(=C4)CN)F
24748789,CC(C)C1=CC(=C(C(=C1)C(C)C)S(=O)(=O)NC(CC2=CC=C(C=C2)N=C(N)N)P(=O)(OC3=CC=CC=C3)OC4=CC=CC=C4)C(C)C
10409093,C1CCNC(C1)C(CNC2=NC=CC3=C2N=C(O3)CC4=CC(=CC=C4)Cl)(F)F
10185945,C1COCCOC2=CC=CC=C2CNC(=O)CN3C(=CNC(=NC(CN1)CC4=CC=CC=C4)C3=O)Cl
11824584,C1=CC=C(C=C1)C2=C(C(=CC=C2)C3=CC4=C(N3)C=CC(=C4Cl)C(=N)N)O
9826716,C1=CC=C(C(=C1)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3OC4=CC=CC(=C4)C(=N)N)S(=O)(=O)N
16086318,CC1=CC(=CC=C1)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CC2=CC=C(C=C2)N=C(N)N)P(=O)(OC3=CC=CC=C3)OC4=CC=CC=C4
45485587,CN(C)C1=CC(=C(C=C1)C(=O)O)OC2=C(C=C(C(=N2)OC3=CC=CC(=C3)C4=CC=CC(=C4)CN)F)F
11350400,C1CCC(C1)C2=NCCC3=C2C=C(C=C3)NC(=O)C4=CC5=C(C=C4)C=C(C=C5)C(=N)N
44303934,CCOC1=CC=CC(=C2NC3=C(N2)C=C(C=C3)C(=N)N)C1=O
10216518,C1CCC(CC1)C2=NCCC3=C2C=C(C=C3)C4CC4C5=CC6=C(C=C5)C=C(C=C6)C(=N)N
10521037,CC(=CCN1C(=O)NC(=O)O1)C2=CC(=CC=C2)OCC3=CC=CC=N3
10343728,CC(C(=O)N1CCOCC1)N2CCC(C2=O)NS(=O)(=O)CCC3=CC=C(S3)Cl
10200844,CC(C)C1C2=C(CCN1C)C=CC(=C2)C3CC3C4=CC5=C(C=C4)C=C(C=C5)C(=N)N
10367277,CC(C)C(C(C)C)OC(=O)N1CCN(CC1)C(=O)N2C(C(C2=O)CC3CCNCC3)C(=O)O
44311229,C1CNCCC1CC2C(N(C2=O)C(=O)N3CCN(CC3)C(=O)CCCCCC4=CC=CC=C4)C(=O)O
10347489,C1CNCCC1CC2C(N(C2=O)C(=O)N3CCN(CC3)C(=O)CC4=CC=C(C=C4)OCC5=CC=CC=C5)C(=O)O
10391699,C1CC(CNC1)CCC2C(N(C2=O)C(=O)N3CCN(CC3)C(=O)CCCCCC4=CC=CC=C4)C(=O)O
44392423,C1=CC=C(C=C1)CCC2=CC(=C3C=C(C=CC3=C2)C(=N)N)NC4=NC=CC=N4
10717029,C1CCC2C(C1)CCNC2C(=O)N3CCCC3C(=O)NC(CCCN=C(N)N)C=O
16718671,CC(=O)NC(CC1=CC=C(C=C1)N=C(N)N)P(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3
9911502,CC(C(=O)N1CCOCC1)N2CCC(C2=O)NS(=O)(=O)C=CC3=CC=C(S3)Cl
44303811,CC1=CC(=C(C=C1)O)C(=O)NC2=CC=C(C=C2)C(=N)N
44330632,B(C(CCCN=CN)NC(=O)CN(C)C(=O)CCC1=CC=CC=C1)(O)O
10287785,C1CN=C(C2=C1C=CC(=C2)C3CC3C4=CC5=C(C=C4)C=C(C=C5)C(=N)N)C6=CC=CC=C6
21706943,COC1=C(C2=C(C=CC(=C2)C(=N)N)C=C1)C3CCOC3
11739438,C1CNCC2=C1C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C=C(C=C4)C(=N)N
44325842,C1CN(C(=O)C1NS(=O)(=O)C2=CC3=C(S2)C(=NC=C3)Cl)CC4=CC(=C(N)N)C=CC4=O
44327046,C1CCC(CC1)C2C(=O)N3CCCC3C(=O)NCC4=C(C=CC(=C4)Cl)OCC(=O)NCCC(=O)N2
44392401,C1=CC=C(C=C1)NC(=O)C2=CC(=C3C=C(C=CC3=C2)C(=N)N)Br
45485667,CN(C)C1=CC(=C(C=C1)C(=O)O)OC2=C(C(=C(C(=N2)OC3=CC=CC(=C3)C4=CC=CC(=C4)CN)F)N(C)C)F
45485671,C1=CC=C(C(=C1)C(=O)O)OC2=C(C=C(C(=N2)OC3=CC=CC(=C3)C4=CC=CC(=C4)CN)F)F
44626343,CC1=CC(=C(C=C1)C(=O)O)OC2=C(C=C(C(=N2)OC3=CC(=CC(=C3)N)C4=CC=CC(=C4)CN)F)F
44359105,C1CCC2CNC(CC2C1)C(=O)N3CCCC3C(=O)NC(CCCN=C(N)N)C=O
45485592,COC1=CC(=C(C=C1)C(=O)O)OC2=C(C=C(C(=N2)OC3=CC=CC(=C3)C4=CC=CC(=C4)CN)F)F
44392413,C1C(C1C2=CC(=C3C=C(C=CC3=C2)C(=N)N)NC4=NC=CC=N4)C5=CC=CC=C5
4474224,CN(C)C1=CC=CC2=C1C=CC(=C2)S(=O)(=O)O
9895194,CCOC(=O)N1CCN(CC1)C(=O)C(CC2=CC(=CC=C2)C(=N)N)NS(=O)(=O)C3=C(C=C(C=C3C(C)C)C(C)C)C(C)C
45485670,CN(C)CCN(C)C1=C(C(=NC(=C1F)OC2=C(C=CC(=C2)N(C)C)C(=O)O)OC3=CC=CC(=C3)C4=CC=CC(=C4)CN)F
10126451,CC(C)C1=NCCC2=C1C=C(C=C2)C3CC3C4=CC5=C(C=C4)C=C(C=C5)C(=N)N
44392430,C1=CC=C(C=C1)C=CC2=CC(=C3C=C(C=CC3=C2)C(=N)N)C4=COC=C4
9984568,C1CCC(CC1)C2C(=O)N3CCCC3C(=O)NCC4=C(C=CC(=C4)Cl)OCC(=O)NCCCCC(=O)N2
44343829,C1=CC(=CC=C1C=CCN2C(=O)NC(=O)O2)OCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F
9912856,CC(C(=O)NCC1=CC=C(C=C1)N=C(N)N)NC(=O)C(CO)NS(=O)(=O)CC2=CC=CC=C2
5326690,CC1=CC(=C2NC3=C(N2)C=C(C=C3)C(=N)N)C(=O)C(=C1)Br
44376252,C1CN(C(=O)CN1S(=O)(=O)C2=CC3=C(C=C2)C(=CC=C3)Cl)CC(=O)NC(CCCN=C(N)N)C(=O)C4=NC=CS4
5353305,C1=CC=C(C=C1)C2=CC=CC(=C3NC4=C(N3)C=C(C=C4)C(=N)N)C2=O
44359053,CC(C)(C)OC(=O)NC(CC1=CC=CC=C1)C(=O)N2CCC2C(=O)NC(CCCN=C(N)N)C(=O)O
10302603,C1COCCOC2=C(CNC(=O)CN3C(=CNC(=NC(CN1)CC4=CC=CC=C4)C3=O)Cl)C=C(C=C2)Cl
9935925,C1CCN(C(=O)C(C1)NC(=O)C2=CC=C(C=C2)C3=CC=CC=C3)CC(=O)NC4=C(C=CC(=C4)CN)Cl
9954791,C1CCNC(C1)CCNC2=NC=CC3=C2N=C(O3)CC4=C(C=CC(=C4)Cl)N5C=NC=N5
44334805,CC(C)OC1=CC=CC(=C1)NC(=O)C2=CC(=C3C=C(C=CC3=C2)C(=N)N)C4CCOC4
44356715,C1CC(=CI)OC(=O)C1C2=CC=C(C=C2)CN=C(N)N
10390490,C1CCN(C(C1)CCNC2=NC=CC3=C2N=C(O3)CC4=C(C=CC(=C4)Cl)N5C=NC=N5)CCO
44411137,CC1=C(SC(=C1)CNC(=O)C2C=CCN2C(=O)C(CC3CCCCC3)NCC(=O)O)C(=N)N
10048688,C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)OCC3=CC(=CC=C3)Cl)N4C(=O)NC(=O)O4
10051489,C1CCN(C(C1)CCNC2=NC=CC3=C2N=C(O3)CC4=C(C=CC(=C4)Cl)N5C=NC=N5)CC(=O)O
9949886,CC1=CC(=C(C(=C1)C2=CC3=C(N2)C=CC(=C3)C(=N)N)O)C4=CC=CC=C4
445844,C1=CC=C(C=C1)C2=C(C(=CC=C2)C3=CC4=CC(=C(C=C4N3)Cl)C(=N)N)O
11057540,C1=CC=C(C=C1)C2=C(C(=CC(=C2)Cl)C3=CC4=C(N3)C=CC(=C4)C(=N)N)O
6917805,CC(C)(C)OC(=O)NC(CC1=CC=CC=C1)C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C=O
10157296,C1=CC=C(C=C1)NC(=O)C2=CC(=C3C=C(C=CC3=C2)C(=N)N)C4=COC=C4
44311564,CC(C)(C)NC(=O)N1CCN(CC1)C(=O)N2C(C(C2=O)CC3CCNCC3)C(=O)O
9886960,CC1=CC(=C(C(=C1)I)O)C(=O)NC2=CC=C(C=C2)C(=N)N
10871563,CC1=CC2=C(C=C1C(=N)N)C=C(N2)C3=CC=CC(=C3O)C4=CC=CC=C4
10390121,C1CCNC(C1)C(CNC2=NC=CC3=C2N=C(O3)CC4=C(C=CC(=C4)Cl)N5C=NC=N5)(F)F
44330628,B(C(CCCCN)NC(=O)CN(C1=CC=CC=C1)C(=O)CCC2=CC=CC=C2)(O)O
22556997,C1=CC=C(C=C1)C2=CC(=CC(=C3NC4=C(N3)C=C(C=C4)C(=N)N)C2=O)Cl
23646622,CC1=CC(=C(C(=C1)Br)O)C(=O)NC2=CC=C(C=C2)C(=N)N
10074752,C1CCN(C(C1)CCNC2=NC=CC3=C2N=C(O3)CC4=C(C=CC(=C4)Cl)N5C=NC=N5)CC(F)F
20641745,C1CN(C(=O)CN1S(=O)(=O)C2=CC3=CC=CC=C3C=C2)CC(=O)NC(CCCN=C(N)N)C(=O)C4=NC=CS4
44376100,C1CN(C(=O)CN1S(=O)(=O)C2=CC=C(C=C2)Cl)CC(=O)NC(CCCN=C(N)N)C(=O)C3=NC=CS3
10765317,CCCCC(=CCN1C(=O)NC(=O)O1)C2=CC(=CC=C2)OC3=CC(=CC(=C3)Cl)Cl
9884570,C1=CC=C(C=C1)C2=C(C(=CC=C2)C3=CC4=CC(=C(C=C4N3)F)C(=N)N)O
23646617,C1=CC2=C(C=C1C(=[NH2+])N)C=C(N2)C3=C(C(=CC(=C3)Cl)Cl)O
44343560,C1=CC(=CC=C1COC2=CC(=CC(=C2)C=CCN3C(=O)NC(=O)O3)OCC4=CC=C(C=C4)Cl)Cl
10324635,C1CCN(C(C1)CCNC2=NC=CC3=C2N=C(O3)CC4=C(C=CC(=C4)Cl)N5C=NC=N5)CC6=CC=CC=C6
11015002,C1=CC=C(C=C1)C2=C(C(=CC(=C2)Br)C3=CC4=C(N3)C=CC(=C4)C(=N)N)O
44303778,C1=CC(=CC=C1C(=N)N)NC(=O)C2=C(C=C(C=C2)Cl)O
10067786,C1CCNC(C1)CCNC2=NC=CC3=C2N=C(O3)CC4=CC(=CC=C4)Cl
10479438,C1CCC(CC1)CC(C(=O)N2CC=CC2C(=O)NCC3=CC=C(S3)C(=N)N)NCC(=O)O
10302534,C1CCNCC(N=C2C(=O)N(CC(=O)NCC3=C(C=CC(=C3)Cl)OCC1)C(=CN2)Cl)CC4=CC=CC=C4
122267,CNC(CC1=CC=CC=C1)C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C=O
122296,B(C(CCCN=C(N)N)NC(=O)C1CCCN1C(=O)C(CC2=CC=CC=C2)NC(=O)C)(O)O
10144230,CN1CCCCCOC2=C(CNC(=O)CN3C(=CNC(=NC(C1)CC4=CC=CC=C4)C3=O)Cl)C=C(C=C2)Cl
